DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2020-08-27 23:00:00,,20210300,116.3671875,20201200,,20210300
2020-08-28 23:00:00,,20210300,116.46875,20201200,,20210300
2020-08-31 23:00:00,,20210300,116.4921875,20201200,,20210300
2020-09-01 23:00:00,,20210300,116.50390625,20201200,,20210300
2020-09-02 23:00:00,,20210300,116.4921875,20201200,,20210300
2020-09-03 23:00:00,,20210300,116.5390625,20201200,,20210300
2020-09-04 23:00:00,,20210300,116.40234375,20201200,,20210300
2020-09-08 23:00:00,,20210300,116.46484375,20201200,,20210300
2020-09-09 23:00:00,,20210300,116.45703125,20201200,,20210300
2020-09-10 23:00:00,,20210300,116.484375,20201200,,20210300
2020-09-11 23:00:00,,20210300,116.53125,20201200,,20210300
2020-09-14 23:00:00,,20210300,116.50390625,20201200,,20210300
2020-09-15 23:00:00,,20210300,116.49609375,20201200,,20210300
2020-09-16 23:00:00,,20210300,116.4921875,20201200,,20210300
2020-09-17 23:00:00,,20210300,116.515625,20201200,,20210300
2020-09-18 23:00:00,,20210300,116.5,20201200,,20210300
2020-09-21 23:00:00,,20210300,116.51953125,20201200,,20210300
2020-09-22 23:00:00,,20210300,116.5390625,20201200,,20210300
2020-09-23 23:00:00,,20210300,116.5078125,20201200,,20210300
2020-09-24 23:00:00,,20210300,116.51953125,20201200,,20210300
2020-09-25 23:00:00,,20210300,116.5390625,20201200,,20210300
2020-09-28 23:00:00,,20210300,116.53515625,20201200,,20210300
2020-09-29 23:00:00,,20210300,116.5546875,20201200,,20210300
2020-09-30 23:00:00,,20210300,116.53125,20201200,,20210300
2020-10-01 23:00:00,,20210300,116.515625,20201200,,20210300
2020-10-02 23:00:00,,20210300,116.4921875,20201200,,20210300
2020-10-05 23:00:00,,20210300,116.41796875,20201200,,20210300
2020-10-06 23:00:00,,20210300,116.4296875,20201200,,20210300
2020-10-07 23:00:00,,20210300,116.37890625,20201200,,20210300
2020-10-08 23:00:00,,20210300,116.421875,20201200,,20210300
2020-10-09 23:00:00,,20210300,116.3984375,20201200,,20210300
2020-10-12 23:00:00,,20210300,116.39453125,20201200,,20210300
2020-10-13 23:00:00,,20210300,116.46875,20201200,,20210300
