DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2023-06-01 23:00:00,2000.5,20230900,1997.25,20230800,2000.5,20230900
2023-06-02 23:00:00,2032.5,20230900,2030.5,20230800,2032.5,20230900
2023-06-05 23:00:00,2029.0,20230900,2026.0,20230800,2029.0,20230900
2023-06-06 23:00:00,2027.25,20230900,2024.75,20230800,2027.25,20230900
2023-06-07 23:00:00,2046.0,20230900,2043.5,20230800,2046.0,20230900
2023-06-08 23:00:00,2039.0,20230900,2036.5,20230800,2039.0,20230900
2023-06-09 23:00:00,2055.75,20230900,2055.25,20230800,2055.75,20230900
2023-06-12 23:00:00,2073.0,20230900,2072.5,20230800,2073.0,20230900
2023-06-13 23:00:00,2080.5,20230900,2081.0,20230800,2080.5,20230900
2023-06-14 23:00:00,2117.25,20230900,2118.0,20230800,2117.25,20230900
2023-06-15 23:00:00,2129.75,20230900,2130.5,20230800,2129.75,20230900
2023-06-16 23:00:00,2141.0,20230900,2141.5,20230800,2141.0,20230900
2023-06-19 23:00:00,2133.0,20230900,2134.25,20230800,2133.0,20230900
2023-06-20 01:00:00,2127.0,20230900,,20230800,2127.0,20230900
2023-06-20 02:00:00,2127.0,20230900,,20230800,2127.0,20230900
2023-06-20 03:00:00,2127.5,20230900,,20230800,2127.5,20230900
2023-06-20 04:00:00,2128.0,20230900,,20230800,2128.0,20230900
2023-06-20 05:00:00,2128.0,20230900,,20230800,2128.0,20230900
2023-06-20 06:00:00,2128.0,20230900,,20230800,2128.0,20230900
2023-06-20 07:00:00,2126.5,20230900,,20230800,2126.5,20230900
2023-06-20 08:00:00,2139.0,20230900,,20230800,2139.0,20230900
2023-06-20 09:00:00,2128.0,20230900,,20230800,2128.0,20230900
2023-06-20 10:00:00,2128.0,20230900,,20230800,2128.0,20230900
2023-06-20 11:00:00,2123.0,20230900,,20230800,2123.0,20230900
2023-06-20 12:00:00,2123.0,20230900,,20230800,2123.0,20230900
2023-06-20 13:00:00,2121.0,20230900,,20230800,2121.0,20230900
2023-06-20 14:00:00,2123.5,20230900,,20230800,2123.5,20230900
2023-06-20 15:00:00,2134.0,20230900,,20230800,2134.0,20230900
2023-06-20 16:00:00,2144.0,20230900,2147.0,20230800,2144.0,20230900
2023-06-20 17:00:00,2140.0,20230900,2147.0,20230800,2140.0,20230900
2023-06-20 18:00:00,2147.0,20230900,2147.0,20230800,2147.0,20230900
2023-06-20 23:00:00,2144.5,20230900,2146.75,20230800,2144.5,20230900
2023-06-21 08:00:00,2143.5,20230900,,20230800,2143.5,20230900
2023-06-21 09:00:00,2142.5,20230900,,20230800,2142.5,20230900
2023-06-21 10:00:00,2142.5,20230900,,20230800,2142.5,20230900
2023-06-21 11:00:00,2142.5,20230900,,20230800,2142.5,20230900
2023-06-21 12:00:00,2150.5,20230900,,20230800,2150.5,20230900
2023-06-21 13:00:00,2150.5,20230900,,20230800,2150.5,20230900
2023-06-21 14:00:00,2152.5,20230900,,20230800,2152.5,20230900
2023-06-21 15:00:00,2166.5,20230900,,20230800,2166.5,20230900
2023-06-21 16:00:00,2174.0,20230900,,20230800,2174.0,20230900
2023-06-21 17:00:00,2174.0,20230900,,20230800,2174.0,20230900
2023-06-21 18:00:00,2174.0,20230900,,20230800,2174.0,20230900
2023-06-21 23:00:00,2173.0,20230900,2175.0,20230800,2173.0,20230900
2023-06-22 07:00:00,2180.0,20230900,,20230800,2180.0,20230900
2023-06-22 08:00:00,2180.0,20230900,,20230800,2180.0,20230900
2023-06-22 09:00:00,2184.0,20230900,,20230800,2184.0,20230900
2023-06-22 10:00:00,2182.5,20230900,,20230800,2182.5,20230900
2023-06-22 11:00:00,2182.5,20230900,,20230800,2182.5,20230900
2023-06-22 12:00:00,2170.0,20230900,,20230800,2170.0,20230900
2023-06-22 13:00:00,2170.0,20230900,,20230800,2170.0,20230900
2023-06-22 14:00:00,2179.5,20230900,,20230800,2179.5,20230900
2023-06-22 15:00:00,2168.0,20230900,2161.5,20230800,2168.0,20230900
2023-06-22 16:00:00,2164.0,20230900,2161.5,20230800,2164.0,20230900
2023-06-22 17:00:00,2156.5,20230900,2161.5,20230800,2156.5,20230900
2023-06-22 18:00:00,2156.5,20230900,2161.5,20230800,2156.5,20230900
2023-06-22 23:00:00,2165.0,20230900,2165.5,20230800,2165.0,20230900
2023-06-23 10:00:00,2135.5,20230900,,20230800,2135.5,20230900
2023-06-23 11:00:00,2139.5,20230900,,20230800,2139.5,20230900
2023-06-23 12:00:00,2130.5,20230900,,20230800,2130.5,20230900
2023-06-23 13:00:00,2131.5,20230900,,20230800,2131.5,20230900
2023-06-23 14:00:00,2131.5,20230900,,20230800,2131.5,20230900
2023-06-23 15:00:00,2131.5,20230900,,20230800,2131.5,20230900
2023-06-23 16:00:00,2130.0,20230900,,20230800,2130.0,20230900
2023-06-23 17:00:00,2130.0,20230900,,20230800,2130.0,20230900
2023-06-23 18:00:00,2130.0,20230900,,20230800,2130.0,20230900
2023-06-23 23:00:00,2124.25,20230900,2121.75,20230800,2124.25,20230900
2023-06-26 10:00:00,2097.5,20230900,,20230800,2097.5,20230900
2023-06-26 11:00:00,2097.5,20230900,2089.5,20230800,2097.5,20230900
2023-06-26 12:00:00,2097.5,20230900,2089.5,20230800,2097.5,20230900
2023-06-26 13:00:00,2097.5,20230900,2089.5,20230800,2097.5,20230900
2023-06-26 14:00:00,2082.5,20230900,2083.0,20230800,2082.5,20230900
2023-06-26 15:00:00,2082.5,20230900,2083.0,20230800,2082.5,20230900
2023-06-26 16:00:00,2073.0,20230900,2067.5,20230800,2073.0,20230900
2023-06-26 17:00:00,2072.0,20230900,2067.5,20230800,2072.0,20230900
2023-06-26 18:00:00,2074.0,20230900,2067.5,20230800,2074.0,20230900
2023-06-26 23:00:00,2070.5,20230900,2068.5,20230800,2070.5,20230900
2023-06-27 10:00:00,2091.5,20230900,,20230800,2091.5,20230900
2023-06-27 11:00:00,2105.5,20230900,,20230800,2105.5,20230900
2023-06-27 12:00:00,2105.5,20230900,,20230800,2105.5,20230900
2023-06-27 13:00:00,2100.0,20230900,,20230800,2100.0,20230900
2023-06-27 14:00:00,2090.5,20230900,,20230800,2090.5,20230900
2023-06-27 15:00:00,2090.5,20230900,,20230800,2090.5,20230900
2023-06-27 16:00:00,2099.5,20230900,,20230800,2099.5,20230900
2023-06-27 17:00:00,2096.5,20230900,,20230800,2096.5,20230900
2023-06-27 18:00:00,2096.5,20230900,,20230800,2096.5,20230900
2023-06-27 23:00:00,2097.75,20230900,2097.25,20230800,2097.75,20230900
2023-06-28 07:00:00,2091.5,20230900,,20230800,2091.5,20230900
2023-06-28 08:00:00,2091.5,20230900,,20230800,2091.5,20230900
2023-06-28 09:00:00,2093.5,20230900,,20230800,2093.5,20230900
2023-06-28 10:00:00,2093.5,20230900,,20230800,2093.5,20230900
2023-06-28 11:00:00,2093.5,20230900,,20230800,2093.5,20230900
2023-06-28 12:00:00,2086.0,20230900,,20230800,2086.0,20230900
2023-06-28 13:00:00,2079.0,20230900,,20230800,2079.0,20230900
2023-06-28 14:00:00,2079.0,20230900,,20230800,2079.0,20230900
2023-06-28 15:00:00,2079.0,20230900,,20230800,2079.0,20230900
2023-06-28 16:00:00,2071.5,20230900,,20230800,2071.5,20230900
2023-06-28 17:00:00,2074.5,20230900,,20230800,2074.5,20230900
2023-06-28 18:00:00,2074.0,20230900,,20230800,2074.0,20230900
2023-06-28 23:00:00,2072.25,20230900,2071.0,20230800,2072.25,20230900
2023-06-29 08:00:00,2073.0,20230900,,20230800,2073.0,20230900
2023-06-29 09:00:00,2062.5,20230900,,20230800,2062.5,20230900
2023-06-29 10:00:00,2062.5,20230900,,20230800,2062.5,20230900
2023-06-29 11:00:00,2062.5,20230900,,20230800,2062.5,20230900
2023-06-29 12:00:00,2062.5,20230900,,20230800,2062.5,20230900
2023-06-29 13:00:00,2062.5,20230900,,20230800,2062.5,20230900
2023-06-29 14:00:00,2062.5,20230900,,20230800,2062.5,20230900
2023-06-29 15:00:00,2059.0,20230900,,20230800,2059.0,20230900
2023-06-29 16:00:00,2061.0,20230900,,20230800,2061.0,20230900
2023-06-29 17:00:00,2061.0,20230900,,20230800,2061.0,20230900
2023-06-29 18:00:00,2061.5,20230900,,20230800,2061.5,20230900
2023-06-29 23:00:00,2051.5,20230900,2050.0,20230800,2051.5,20230900
2023-06-30 08:00:00,2052.0,20230900,,20230800,2052.0,20230900
2023-06-30 09:00:00,2052.0,20230900,,20230800,2052.0,20230900
2023-06-30 10:00:00,2051.5,20230900,,20230800,2051.5,20230900
2023-06-30 11:00:00,2051.5,20230900,,20230800,2051.5,20230900
2023-06-30 12:00:00,2051.5,20230900,,20230800,2051.5,20230900
2023-06-30 13:00:00,2051.5,20230900,,20230800,2051.5,20230900
2023-06-30 14:00:00,2082.0,20230900,,20230800,2082.0,20230900
2023-06-30 15:00:00,2092.5,20230900,,20230800,2092.5,20230900
2023-06-30 16:00:00,2092.5,20230900,,20230800,2092.5,20230900
2023-06-30 17:00:00,2095.0,20230900,,20230800,2095.0,20230900
2023-06-30 18:00:00,2095.0,20230900,,20230800,2095.0,20230900
2023-06-30 23:00:00,2102.5,20230900,2101.5,20230800,2102.5,20230900
2023-07-03 13:00:00,,20231000,2090.5,20230900,,20231000
2023-07-03 14:00:00,,20231000,2088.5,20230900,,20231000
2023-07-03 15:00:00,,20231000,2088.5,20230900,,20231000
2023-07-03 16:00:00,,20231000,2092.5,20230900,,20231000
2023-07-03 17:00:00,,20231000,2094.5,20230900,,20231000
2023-07-03 18:00:00,,20231000,2094.5,20230900,,20231000
2023-07-03 23:00:00,2092.75,20231000,2094.75,20230900,2092.75,20231000
2023-07-04 09:00:00,,20231000,2090.5,20230900,,20231000
2023-07-04 10:00:00,,20231000,2095.5,20230900,,20231000
2023-07-04 11:00:00,,20231000,2095.5,20230900,,20231000
2023-07-04 12:00:00,,20231000,2095.5,20230900,,20231000
2023-07-04 13:00:00,,20231000,2096.0,20230900,,20231000
2023-07-04 14:00:00,,20231000,2096.0,20230900,,20231000
2023-07-04 15:00:00,,20231000,2096.0,20230900,,20231000
2023-07-04 16:00:00,,20231000,2096.0,20230900,,20231000
2023-07-04 17:00:00,,20231000,2095.5,20230900,,20231000
2023-07-04 18:00:00,,20231000,2095.5,20230900,,20231000
2023-07-04 23:00:00,2092.5,20231000,2095.5,20230900,2092.5,20231000
2023-07-05 09:00:00,2079.5,20231000,2081.5,20230900,2079.5,20231000
2023-07-05 10:00:00,2079.5,20231000,2081.5,20230900,2079.5,20231000
2023-07-05 11:00:00,2079.5,20231000,2081.5,20230900,2079.5,20231000
2023-07-05 12:00:00,2079.5,20231000,2081.5,20230900,2079.5,20231000
2023-07-05 13:00:00,2079.5,20231000,2083.0,20230900,2079.5,20231000
2023-07-05 14:00:00,2079.5,20231000,2080.0,20230900,2079.5,20231000
2023-07-05 15:00:00,2079.5,20231000,2080.0,20230900,2079.5,20231000
2023-07-05 16:00:00,2066.5,20231000,2068.0,20230900,2066.5,20231000
2023-07-05 17:00:00,2066.5,20231000,2068.5,20230900,2066.5,20231000
2023-07-05 18:00:00,2066.5,20231000,2068.5,20230900,2066.5,20231000
2023-07-05 23:00:00,2065.75,20231000,2067.75,20230900,2065.75,20231000
2023-07-06 09:00:00,,20231000,2059.0,20230900,,20231000
2023-07-06 10:00:00,,20231000,2059.0,20230900,,20231000
2023-07-06 11:00:00,,20231000,2059.0,20230900,,20231000
2023-07-06 12:00:00,,20231000,2059.0,20230900,,20231000
2023-07-06 13:00:00,,20231000,2057.0,20230900,,20231000
2023-07-06 14:00:00,,20231000,2059.0,20230900,,20231000
2023-07-06 15:00:00,,20231000,2056.0,20230900,,20231000
2023-07-06 16:00:00,2050.5,20231000,2053.5,20230900,2050.5,20231000
2023-07-06 17:00:00,2050.5,20231000,2053.0,20230900,2050.5,20231000
2023-07-06 18:00:00,2050.5,20231000,2054.0,20230900,2050.5,20231000
2023-07-06 23:00:00,2050.5,20231000,2052.0,20230900,2050.5,20231000
2023-07-07 08:00:00,,20231000,2064.5,20230900,,20231000
